ChIJca7Hmu66ZzkR45kkK28oQkU,Dhebar Lake,24.266667,74.0,4.2,natural_feature,Rajasthan
ChIJcau0zMwAQzkRgXzpv8lPvak,Jalore Fort,25.3369642,72.61599790000001,4.3,point_of_interest,Rajasthan
ChIJcfZJN3DsNzkROcIR9HPL6cI,Longewala War Museum,27.5233397,70.15634779999999,4.8,museum,Rajasthan
ChIJCR6Sf43lZzkRsE2gARrB1Zk,Ahar Museum,24.5863897,73.72116419999999,4.2,museum,Rajasthan
ChIJCwQAnZ_dPzkRrKaJlA7fcO4,Sardul Sadan - Technology Museum,28.0352253,73.3264731,4.0,museum,Rajasthan
ChIJcYdcxfanbzkRPwiEQGzt2V8,Ramgarh Vishdhari Wildlife Sanctuary,25.5089732,75.7189427,4.1,park,Rajasthan
ChIJCZWPHhcJbzkR08AnFJH2t3U,Jait Sagar Lake,25.4572342,75.6491753,4.0,natural_feature,Rajasthan
ChIJdaPYClXcazkRFBDCPvmKpWQ,Savitri Mata Temple,26.4751208,74.5399578,4.5,hindu_temple,Rajasthan
ChIJDeozEPSgaDkRgmNyjQgj-U4,Chittorgarh Fort,24.8878991,74.6450926,4.5,point_of_interest,Rajasthan
ChIJDTbu9GmFbzkR9VQo-HB28_s,Siva Temple Kansua,25.1447179,75.882682,4.7,hindu_temple,Rajasthan
ChIJDXYN9WmFbzkRRZ_f3nNRGwo,Marecting,25.144714,75.882544,4.0,hindu_temple,Rajasthan
ChIJDy9ZDayNQTkREUXZB4LLFNQ,Sardar Government Museum,26.2918225,73.0323937,4.0,museum,Rajasthan
ChIJDYsOV0mxbTkRgv-VoX2oB1o,Maharaja Sawai Man Singh II Museum,26.9267512,75.8234471,4.4,museum,Rajasthan
ChIJdyWOyWYzRzkRvEUj_SohXio,Parshvnath Jain Temple & Dadawadi,27.009009,71.9239563,5.0,place_of_worship,Rajasthan
ChIJDYYuDRyGNzkRMtZzZUlOuCI,Shree Mateshwari Tanot Rai Mandir,27.7959613,70.3526035,4.6,hindu_temple,Rajasthan
ChIJD_6RvIO-RzkRW-qo7Xz9mhw,Government Museum,26.9140387,70.9029681,4.1,museum,Rajasthan
ChIJe-picRjuQzkRIt-ZMkh_cAg,Nakoda Ji jain Mandir,25.7901122,72.15160290000001,4.8,place_of_worship,Rajasthan
ChIJe4V7nk2MQTkRRqXq7PEGUFM,Shiv Mandir,26.2848684,73.0275822,4.7,hindu_temple,Rajasthan
ChIJe8C5VPFrcjkRX9TkZ_Ig9OQ,Mehandipur Balaji Mandir,26.9468856,76.79526,4.7,hindu_temple,Rajasthan
ChIJe8_X5WMzRzkRm7TLDn010FU,Shree Nakhat Banna Temple,27.0101779,71.9217567,5.0,hindu_temple,Rajasthan
ChIJEekvPqHgPzkRNw-ggL32h8s,Devi Kund Sagar,28.0172491,73.3899486,4.2,natural_feature,Rajasthan
ChIJESxENTh-bTkRxsSqoIMW-d4,Pandupol Hanuman Ji Mandir,27.3176912,76.4426666,4.6,hindu_temple,Rajasthan
ChIJEwdO9k--RzkR6c0Sa9WJjDM,Amar Sagar Jain Temple,26.929491,70.8713154,4.4,place_of_worship,Rajasthan
ChIJE_whhgu0bTkR-sdGzxFxZBI,Moti Dungri Ganesh Ji Temple,26.8945022,75.81661919999999,4.8,hindu_temple,Rajasthan
ChIJF0RgnGYzRzkRRjGS-tjP4wQ,Baba Ramdev Temple,27.0069626,71.92249799999999,4.4,hindu_temple,Rajasthan
ChIJF1c5V4vnPzkRnVt5fzXSbBo,Seth Bhandasar Jain Temple,28.0047631,73.3007682,4.5,place_of_worship,Rajasthan
ChIJF1XWaPbYcTkRJcm6YIv3uW4,Ranthambore National Park,26.0173274,76.5025742,4.4,park,Rajasthan
ChIJf5hqnWYzRzkRXqhQp8yozdI,|Baba Ramdev Temple, Jaipal Basti, Ramdevra, Rajasthan|,27.0071657,71.9224368,5.0,hindu_temple,Rajasthan
ChIJf8HrvPiBbzkRr3ETYs0H3s0,Gapernath,25.0601102,75.7209814,4.6,hindu_temple,Rajasthan
ChIJFSzmCiy8RzkRe0X0JctvIJQ,Shri Naminath Jain Temple,26.918775,70.9132095,4.9,place_of_worship,Rajasthan
ChIJg3HuHTnwaDkR3YWXS4_eVXk,Gurudwara shri kalgidhar bagor sahib,25.3553358,74.38519099999999,4.4,place_of_worship,Rajasthan
ChIJG4vXZTu8RzkRxaF_F1IARKU,Gadisar Lake,26.9085788,70.9231001,4.2,natural_feature,Rajasthan
ChIJGV0pphDnazkRO5ANkwKf2hc,Khawaja Gharib Nawaz,26.456118,74.6282011,4.4,place_of_worship,Rajasthan
ChIJGxkVwW_BaDkRE6lBJyQsRHY,Harni Mahadev Temple,25.3091137,74.65290259999999,4.5,hindu_temple,Rajasthan
ChIJgyynDZLdazkRdpYHkRO-QY4,Foy Sagar Lake,26.4458033,74.58001290000001,4.1,natural_feature,Rajasthan
ChIJG_L8gk-MQTkR5ZERYZ-QFbE,Hanumanji ka mandir,26.2768448,73.0258927,4.8,hindu_temple,Rajasthan
ChIJh2xcoii8RzkREbGZNsnUCdE,Sri Jain Parswanath Shwetabmer Ji Mandir,26.9156524,70.9082786,4.7,place_of_worship,Rajasthan
ChIJh2y0XQqNQTkRHnkZ-gMidhs,Muni Maharaj Temple Mansagar,26.3092206,73.0421714,4.3,hindu_temple,Rajasthan
ChIJH3ZpAmeSQTkRK-stOsMKSW4,chamunda Mataji Mandir,26.3543359,73.032161,4.3,hindu_temple,Rajasthan
ChIJH4TRinndPzkR1rmo_T4WVpM,Junagarh Fort,28.0219344,73.3186669,4.5,point_of_interest,Rajasthan
ChIJh7xe6gmNQTkRdyM2c2KOSwQ,Temple,26.3054556,73.04179959999999,4.8,hindu_temple,Rajasthan
ChIJham8HyY_ZTkRc9rViU8I4S4,Government Museum,24.5964017,76.16534949999999,4.0,museum,Rajasthan
ChIJHd8wkmzoZzkRCj10U0pJoTs,Udai Sagar Lake,24.5695282,73.8036752,4.3,natural_feature,Rajasthan
ChIJhfEM6LuNQTkRvR_2xCaDl-8,Jaswant Thada,26.3042251,73.02521580000001,4.4,point_of_interest,Rajasthan
ChIJhUBoR2QzRzkRDaLrHZXZzfA,Ram Sarovar,27.0071213,71.92081499999999,4.5,place_of_worship,Rajasthan
ChIJhWXYxo6cbzkR3JCjlwby98A,Abheda Mahal,25.1999205,75.7911101,4.2,point_of_interest,Rajasthan
ChIJI-67pWrdPzkR8gVEEV0T2f8,Major Puran Singh Statue,28.0141888,73.32967119999999,5.0,museum,Rajasthan
ChIJi1evXOlqcjkRBP4HBX0VlsI,|Ghate Wale Baba Ka Mandir, Mehandipur Balaji|,26.9526121,76.7964218,4.5,hindu_temple,Rajasthan
ChIJIafrwyEnbjkRn4sZkQGZUAg,Amreshwar Mahadev Temple,26.0331135,76.41407989999999,4.6,hindu_temple,Rajasthan
ChIJIdybTC-8RzkRhvVZpCGodQw,Golden City Fort Jaisalmer,26.9128394,70.9130454,4.4,point_of_interest,Rajasthan
ChIJIU1nM-9XZTkRUVX54PnASc0,|Brahmani Mata Mandir, Sorsan|,25.0085687,76.2883652,4.4,hindu_temple,Rajasthan
ChIJi_fwlWCEbzkRtFEs6fgh3pY,Khade Ganesh Ji Mandir,25.1133024,75.8290925,4.6,hindu_temple,Rajasthan
ChIJJ4V6LBjuQzkR3kiLwVCAkA8,Shri Jain Shwetamber Nakoda Parshwanath Tirth,25.788144,72.153053,4.8,place_of_worship,Rajasthan
ChIJJ6cbdiLdazkRd5shyEnqla8,Pushkar Lake,26.4871515,74.55401770000002,4.4,natural_feature,Rajasthan
ChIJj8ZQ8oI0RzkRoJEjHZtzdoY,Mata Rani Mandir,27.0154046,71.9140527,4.3,hindu_temple,Rajasthan
ChIJJciwdwB9bTkRsE9eALMAs2s,Yogi Bharthari Nath Temple,27.3956601,76.4120552,4.4,hindu_temple,Rajasthan
ChIJjdZXtYUjcjkRs_rSfYhEyvg,Shri Mahaveer Ji,26.6956941,76.91100469999999,4.7,place_of_worship,Rajasthan
ChIJJUAOexfuQzkRFP5kdK-Rpxk,Shree Samosaran Temple,25.7874619,72.1539525,4.6,place_of_worship,Rajasthan
ChIJjUhOEhirbDkRhG8Tiousbl0,Laxmangarh Fort,27.8238565,75.02493040000002,4.2,point_of_interest,Rajasthan
ChIJJVCnvg4gaDkRJFU161sf1d4,Ranakpur Jain Temple,25.115658,73.47287349999999,4.7,place_of_worship,Rajasthan
ChIJjX2ycQujczkRF8H1qh-3j6A,Shri Ganga Maharani Ji Temple,27.2159783,77.4954702,4.4,hindu_temple,Rajasthan
ChIJJXsofBSccjkR3upsVPFrFJM,Siliserh Lake,27.5255556,76.53111109999999,4.3,natural_feature,Rajasthan
ChIJK4Ws46AMZzkRhIRLs0buzfA,Dev Somnath.,23.9406637,73.8615453,4.2,hindu_temple,Rajasthan
ChIJkcyTDYDnPzkRDfC6Ik837BA,Ambedkar Statue,28.0122264,73.32249139999999,4.7,museum,Rajasthan
ChIJkTRwxjbhazkR6ixjNdvjlds,Digamber Jain Temple,26.4644985,74.632018,4.5,place_of_worship,Rajasthan
ChIJKXYPF_YZcDkRJ7YclNZVMEU,Bhand Devra Group Of Temples,25.3330967,76.6251721,4.7,point_of_interest,Rajasthan
ChIJkzbjKhm3bTkRNiCT5-dA6vU,Sisodia Rani ka Bagh,26.8994218,75.8587309,4.2,point_of_interest,Rajasthan
ChIJKzeq9jciaDkRAR20XIZxlaI,Kumbhalgarh Fort,25.1528239,73.58699829999999,4.5,point_of_interest,Rajasthan
ChIJl6ftTjK0bTkRXGBe1TzRYCI,Shri Govind Dev Ji Temple,26.9288341,75.8240701,4.8,hindu_temple,Rajasthan
ChIJl9sCEwUBcDkR7zyBqrVe_Bo,Hitesh Suit Collection Baran,25.0993414,76.5121599,5.0,clothing_store,Rajasthan
ChIJLdelDY7FZjkRwL8R1-9o5OU,Madareshwar Temple,23.554214,74.4695431,4.6,hindu_temple,Rajasthan
ChIJLT9nMPY4QzkRzfhaerIuulo,Sundha Mata Temple,24.8332258,72.3622032,4.4,hindu_temple,Rajasthan
ChIJlWAcAF-OQTkRYNyIqqYyxrI,Kaylana Lake,26.283333,72.966667,4.2,natural_feature,Rajasthan
ChIJLwZAAxn3bzkRc0nmwOrz9ng,Sorsan Wildlife Sanctuary,25.0833683,76.2327914,4.6,park,Rajasthan
ChIJlXJ26RuxbTkR0qsToxFP05c,Jal Mahal,26.953456,75.8462124,4.2,museum,Rajasthan
ChIJLY2A1N-iRzkRkc18iKnU4P4,Jaisalmer War Museum,26.940822,71.026563,4.7,museum,Rajasthan
ChIJLY9RzKCNQTkRzKkb1WXkUOA,Bajrang Bali Shree Hanuman Ji Ka Mandir,26.3065979,73.038523,4.0,hindu_temple,Rajasthan
ChIJLznGLzX3azkRwCuN9kYw1lg,Kishangarh Fort,26.5710461,74.8744699,4.1,point_of_interest,Rajasthan
ChIJM2NG9AmNQTkRbfssA-hSfLw,Shree Ichapurn Gajathat Ji,26.3065389,73.041747,4.0,hindu_temple,Rajasthan
ChIJm8T037eNQTkRXq1p8TeIziY,Maa Chamunda Temple,26.2964434,73.0173314,4.6,hindu_temple,Rajasthan
ChIJmacVZO1BbDkRlyKFwwcwVL0,Bandhe Ke Balaji,26.8616864,75.3631525,4.7,hindu_temple,Rajasthan
ChIJmRh_ZMJqcjkRzO20O34eCFU,Mahandipur Bala Ji Temple,26.9470628,76.7943921,4.5,hindu_temple,Rajasthan
ChIJMzx4RzkJbzkRtmgTKe8PUXM,Taragarh Fort,25.4506117,75.6371747,4.2,point_of_interest,Rajasthan
ChIJN1kLHafnazkReZUrGi_O3rI,Anasagar Lake,26.4745925,74.6195474,4.4,natural_feature,Rajasthan
ChIJNae-CnDsNzkRss5PDxSzTuQ,Longewala - The Battlefield,27.5232579,70.15612589999999,4.8,point_of_interest,Rajasthan
ChIJncvVLf2NFjkRY41BAb5pHdM,Bhatner Fort,29.5856757,74.32530299999999,4.2,point_of_interest,Rajasthan
ChIJnXlDXMb6ZzkRFDdQ7aDpLE8,|Monsoon Palace, Sajjan Garh|,24.5932743,73.6392328,4.3,museum,Rajasthan
ChIJnzgCYXTFZjkRCjqUxtBnlNk,Dialab Lake,23.5626234,74.4474334,4.6,natural_feature,Rajasthan
ChIJO4ybYLaNQTkRx33hMh_OBnI,Achal Nath Temple,26.2940498,73.0196187,4.6,hindu_temple,Rajasthan
ChIJO7SWIUuMQTkRD0mg1Ldqh0s,Ranchoddasji Ka Mandir,26.2856497,73.0203958,4.8,hindu_temple,Rajasthan
ChIJObZheAn7PzkRrOaVrZzz1jM,Karni Mata Temple,27.7909892,73.3410244,4.6,hindu_temple,Rajasthan
ChIJOTw9RY7JcjkR3yyoaZ4xb08,Bhavya Churans& Masala,27.935867,76.85643,4.2,grocery_or_supermarket,Rajasthan
ChIJoU1oYEqScTkR7nQiCcAfaVg,Kaila Devi Temple,26.3353557,76.893636,4.4,hindu_temple,Rajasthan
ChIJpQvTG0uxbTkRDLLMHlNdDoY,Hawa Mahal,26.9239363,75.8267438,4.4,premise,Rajasthan
ChIJPX9Jh0C2bTkR1W27GH-eAGc,Jhalana Safari Park,26.8551982,75.8339506,4.2,park,Rajasthan
ChIJq1_V1CZCbjkRM_NsDo0zq3Y,Shree Kalyan Ji Temple (Shreeji Temple),26.3778851,75.4373978,4.6,hindu_temple,Rajasthan
ChIJq6qqqmMzRzkRcmGpB-qLI5E,Ramdevpir mandir,27.0076708,71.9227085,4.5,hindu_temple,Rajasthan
ChIJq6qqqmMzRzkRmngwBwJEDSk,RAMDEVRA (Ramdevpir Temple),27.0116441,71.9193859,4.3,hindu_temple,Rajasthan
ChIJq6qqqupiZzkRXASPHv5q0aM,Nagfani Digamber Jain Temple,23.8048269,73.46561609999999,4.5,place_of_worship,Rajasthan
ChIJqavG2xPNFDkRTp8FOz1-9oI,Taal Chappar Black Buck Sanctuary,27.811535,74.43454009999999,4.5,zoo,Rajasthan
ChIJQSCP1InRRTkRG7Evzz3Yaos,Kiradu Historical Temple Parmar Era,25.7528219,71.097715,4.4,hindu_temple,Rajasthan
ChIJqT2CvmYzRzkRCR30vYYzOT0,Guru Sri Ram Nath Ji Maharaj,27.0081246,71.92346789999999,5.0,hindu_temple,Rajasthan
ChIJqwavFbtoZTkRHC03rjilQt4,Mukundara Hills Tiger Reserve,24.7964977,76.0085118,4.8,park,Rajasthan
ChIJqYOco4nvZzkRse5c4GgSDRY,Dudh Talai,24.5685323,73.6850753,4.3,natural_feature,Rajasthan
ChIJr02_oyi8RzkR9RdVoLkKLCM,Jain Temples,26.9120525,70.91183850000002,4.5,place_of_worship,Rajasthan
ChIJR11D7z3kazkRjFBu53k5MT8,Nareli Gyanoday Digamber Jain Temple,26.4591784,74.7035531,4.6,place_of_worship,Rajasthan
ChIJr1sA_KA6RDkRG4jRW4ugXhA,Jogmaya Mandir,25.7406898,71.3849424,4.8,hindu_temple,Rajasthan
ChIJr3GCmXSjczkR8HBvtqdGecs,Mahal khas Palace,27.2194702,77.4970398,4.0,bar,Rajasthan
ChIJr4SQhAqjczkRcrt-hdZAQrI,Lohagarh Fort,27.2219766,77.494295,4.3,point_of_interest,Rajasthan
ChIJr5WqgluxbTkRCz3_C1gMk4E,The Sculpture Park at Madhavendra Palace,26.9373393,75.8155994,4.3,museum,Rajasthan
ChIJr705x4XJczkRLPt49QqaoKA,Band Baretha Hotels & Resort Pvt. Ltd.,26.9034956,77.3894148,5.0,point_of_interest,Rajasthan
ChIJRSSevULdPzkRPS9ciD66Kts,Shri Laxminath Temple,28.0227,73.2992,4.6,hindu_temple,Rajasthan
ChIJRWv5BS3nazkRfyxCa6wUhZE,Government Museum Ajmer,26.4606677,74.6328652,4.4,museum,Rajasthan
ChIJRyIFJIHdPzkRtT6CayfpH_4,|Government Museum & District Library, Bikaner|,28.0168646,73.3285391,4.5,museum,Rajasthan
ChIJRzvqUd8LaTkRwiItzHoBOx4,Badnore Fort,25.8325359,74.2908133,4.1,point_of_interest,Rajasthan
ChIJs4DjHmQzRzkRsgf9D_URkmM,Sri Ganesha Temple,27.0079409,71.92210539999999,4.0,hindu_temple,Rajasthan
ChIJs7lRgYfvZzkRyIULsDqzK0U,Shrinathji Temple,24.9284255,73.8161087,4.7,hindu_temple,Rajasthan
ChIJsbwqpkuMQTkRnTxLHyJjd-g,Shri Digambar Jain Mandir,26.2839939,73.02060639999999,4.6,place_of_worship,Rajasthan
ChIJsbXZiAQBcDkRTApY1dSEWuc,|Sur Taal Music Academy,Baran|,25.0961291,76.5115732,4.4,point_of_interest,Rajasthan
ChIJSQJA-GYzRzkRDd3gBVqGNvo,Parcha Bawari,27.007733,71.9234901,4.6,hindu_temple,Rajasthan
